Time(UTC),PTemp_C_Avg,RH1,RH2,RH3,RH4,RH5,T1,T2,T3,T4,T5,U1,WD1,U2,WD2,U3,WD3,U4,WD4,U5,WD5
2023-09-27 01:00:00,12.8987,94.5767,94.94,95.0633,94.25,94.0533,14.4837,14.4073,14.3797,13.9377,14.4743,0.0,180.0,0.0,180.0,0.1043,12.5014,0.0,180.0,0.0,180.0
2023-09-27 01:30:00,12.5837,96.1533,97.0067,95.7533,96.2467,95.94,13.908,13.7773,13.862,13.3113,13.811,0.0,180.0,0.0,180.0,0.0157,37.3025,0.0,180.0,0.0,180.0
2023-09-27 02:00:00,12.208,97.4733,98.3767,96.9367,97.5967,97.2533,13.498,13.387,13.3243,12.895,13.4107,0.0,180.0,0.0,180.0,0.029,107.8962,0.0,180.0,0.0,180.0
2023-09-27 02:30:00,11.9073,98.07,98.88,97.8933,98.0533,97.75,13.5203,13.43,13.3337,12.9217,13.458,0.0,180.0,0.0,180.0,0.0324,87.0172,0.0,180.0,0.0,180.0
2023-09-27 03:00:00,11.7187,98.2567,99.05,98.1767,98.2767,97.9467,13.359,13.2513,13.2067,12.7717,13.2857,0.0,180.0,0.0,180.0,0.02,108.705,0.0,180.0,0.0,180.0
2023-09-27 03:30:00,11.5493,98.3067,98.9833,98.3033,98.2633,97.93,13.006,12.9133,12.94,12.426,12.929,0.0,180.0,0.0,180.0,0.0725,16.66,0.0,180.0,0.0,180.0
2023-09-27 04:00:00,11.3577,98.4633,99.2867,98.3967,98.5633,98.2533,12.727,12.624,12.5743,12.1293,12.6477,0.0,180.0,0.0,180.0,0.0189,46.8621,0.0,180.0,0.0,180.0
2023-09-27 04:30:00,11.1883,98.7433,99.5467,98.7667,98.8367,98.42,12.85,12.7417,12.6187,12.2747,12.7863,0.0,180.0,0.0,180.0,0.0185,47.3841,0.0,180.0,0.0,180.0
2023-09-27 05:00:00,11.1303,98.76,99.5467,98.8967,98.8,98.4467,12.8683,12.7807,12.6773,12.2927,12.8043,0.0,180.0,0.0,180.0,0.0329,105.1421,0.0,180.0,0.0,180.0
2023-09-27 05:30:00,11.178,98.93,99.66,98.9833,98.9133,98.5233,12.8767,12.787,12.7887,12.3,12.834,0.0,180.0,0.0,180.0,0.0893,54.7372,0.0,180.0,0.0,180.0
2023-09-27 06:00:00,11.3027,98.7667,99.3333,99.0567,98.3867,98.3467,13.186,13.1233,13.091,12.653,13.1583,0.0,180.0,0.0,180.0,0.3467,0.0565,0.0,180.0,0.0,180.0
2023-09-27 06:30:00,11.7787,98.06,98.36,98.8967,97.64,97.6833,13.466,13.4087,13.3867,12.923,13.4433,0.0,180.0,0.0,180.0,0.1781,7.108,0.0,180.0,0.0,180.0
2023-09-27 07:00:00,12.4027,96.86,96.6533,98.5633,96.2833,96.2333,13.8123,13.802,13.7467,13.3013,13.8263,0.0,180.0,0.0,180.0,0.3643,359.7044,0.0,180.0,0.0,180.0
2023-09-27 07:30:00,13.1273,95.0667,94.62,96.99,94.1567,93.81,14.2773,14.2867,14.2247,13.811,14.3577,0.0,180.0,0.0,180.0,0.4713,4.1609,0.0,180.0,0.0,180.0
2023-09-27 08:00:00,14.1637,90.2233,90.1067,91.13,89.3133,89.0433,15.5493,15.5217,15.6423,15.0397,15.5813,0.0,180.0,0.0,180.0,0.389,7.7094,0.0,180.0,0.0,180.0
2023-09-27 08:30:00,15.7083,84.93,85.63,83.3483,84.5233,84.5767,17.025,16.8623,17.751,16.4447,16.907,0.0,180.0,0.0,180.0,0.3001,357.2674,0.0,180.0,0.0,180.0
2023-09-27 09:00:00,17.7147,83.65,84.3367,78.8337,83.4033,83.48,17.851,17.6807,18.9747,17.253,17.735,0.0,180.0,0.0,180.0,0.512,12.5932,0.0,180.0,0.0,180.0
2023-09-27 09:30:00,18.757,85.0633,85.47,83.31,84.7767,84.7867,17.954,17.8347,18.328,17.3753,17.8677,0.0,180.0,0.0,180.0,0.4965,320.168,0.0,180.0,0.0,180.0
2023-09-27 10:00:00,19.1957,83.15,83.49,81.409,82.7767,82.7067,18.5667,18.4637,18.9477,17.9977,18.524,0.0,180.0,0.0,180.0,0.1975,46.0327,0.0,180.0,0.0,180.0
2023-09-27 10:30:00,19.894,79.9453,80.211,78.3247,79.517,79.477,19.3027,19.2097,19.6627,18.7287,19.2437,0.0,180.0,0.0,180.0,0.9144,17.9694,0.0,180.0,0.0,180.0
2023-09-27 11:00:00,20.8843,77.4553,77.7097,75.9187,77.064,77.185,20.0433,19.9297,20.4053,19.476,19.943,0.0,180.0,0.0,180.0,0.7132,0.6,0.0,180.0,0.0,180.0
2023-09-27 11:30:00,22.3683,70.9207,71.145,69.4253,70.4607,70.493,21.336,21.2047,21.688,20.7507,21.242,0.0,180.0,0.0,180.0,1.0497,11.2535,0.0,180.0,0.0,180.0
2023-09-27 12:00:00,24.3823,64.6337,64.7813,62.6577,64.0327,64.2997,22.0483,21.9043,22.601,21.48,21.9333,0.0,180.0,0.0,180.0,1.3311,14.2631,0.0,180.0,0.0,180.0
2023-09-27 12:30:00,25.8493,62.792,62.9403,60.5783,62.254,62.4983,22.5883,22.427,23.1947,21.9963,22.4443,0.0,180.0,0.0,180.0,1.0619,29.8129,0.0,180.0,0.0,180.0
2023-09-27 13:00:00,26.9167,61.5267,61.6673,59.092,61.006,61.2337,22.876,22.7237,23.6057,22.2763,22.7263,0.0,180.0,0.0,180.0,0.9715,15.6869,0.0,180.0,0.0,180.0
2023-09-27 13:30:00,27.7663,60.0937,60.18,57.765,59.5063,59.7853,23.1693,23.0177,23.8637,22.598,23.0277,0.0,180.0,0.0,180.0,1.1601,359.9624,0.0,180.0,0.0,180.0
2023-09-27 14:00:00,27.966,60.3793,60.3747,58.3,59.7183,59.9993,23.151,23.0353,23.7763,22.596,23.032,0.0,180.0,0.0,180.0,1.1658,12.6333,0.0,180.0,0.0,180.0
2023-09-27 14:30:00,28.2833,60.761,60.819,58.2673,60.1557,60.541,22.9113,22.7703,23.668,22.3303,22.76,0.0,180.0,0.0,180.0,1.2999,7.442,0.0,180.0,0.0,180.0
2023-09-27 15:00:00,27.372,66.6337,66.6947,64.5603,66.0417,66.308,21.789,21.68,22.3193,21.2193,21.7003,0.0,180.0,0.0,180.0,0.688,26.0959,0.0,180.0,0.0,180.0
2023-09-27 15:30:00,25.4927,69.9743,70.0703,68.2503,69.379,69.6133,21.3103,21.2193,21.6943,20.7483,21.2563,0.0,180.0,0.0,180.0,0.4009,16.2095,0.0,180.0,0.0,180.0
2023-09-27 16:00:00,23.952,70.918,70.9913,69.4807,70.3807,70.5717,21.109,21.0223,21.4247,20.545,21.0613,0.0,180.0,0.0,180.0,0.3031,348.7216,0.0,180.0,0.0,180.0
2023-09-27 16:30:00,22.8413,72.743,72.7843,71.6567,72.2127,72.3707,20.885,20.791,21.108,20.3243,20.824,0.0,180.0,0.0,180.0,0.4371,2.3311,0.0,180.0,0.0,180.0
2023-09-27 17:00:00,22.0123,73.6557,73.7283,72.7243,73.11,73.2877,20.6567,20.563,20.837,20.1003,20.5897,0.0,180.0,0.0,180.0,0.6207,10.5065,0.0,180.0,0.0,180.0
2023-09-27 17:30:00,21.0043,75.0633,75.133,74.4403,74.484,74.5393,20.157,20.0793,20.2577,19.5947,20.108,0.0,180.0,0.0,180.0,0.7106,13.4245,0.0,180.0,0.0,180.0
2023-09-27 18:00:00,20.119,75.4023,75.4827,75.06,74.812,74.884,19.9227,19.8477,19.9837,19.3757,19.8827,0.0,180.0,0.0,180.0,0.8458,6.1664,0.0,180.0,0.0,180.0
2023-09-27 18:30:00,19.485,76.1003,76.184,75.8353,75.5887,75.708,19.5917,19.5323,19.6217,19.034,19.535,0.0,180.0,0.0,180.0,0.7167,10.2934,0.0,180.0,0.0,180.0
2023-09-27 19:00:00,18.9267,76.8483,76.9357,76.7987,76.3033,76.3617,19.314,19.2317,19.2897,18.7533,19.266,0.0,180.0,0.0,180.0,0.5579,17.6808,0.0,180.0,0.0,180.0
2023-09-27 19:30:00,18.519,77.0837,77.1913,77.0393,76.5533,76.6163,19.2317,19.1477,19.1983,18.662,19.184,0.0,180.0,0.0,180.0,0.563,10.4892,0.0,180.0,0.0,180.0
2023-09-27 20:00:00,18.2753,76.502,76.5893,76.4843,75.9557,75.9963,19.152,19.0807,19.1167,18.5907,19.1217,0.0,180.0,0.0,180.0,0.683,3.2794,0.0,180.0,0.0,180.0
2023-09-27 20:30:00,18.165,75.8073,75.854,75.7163,75.2413,75.2913,19.081,19.026,19.0697,18.5263,19.057,0.0,180.0,0.0,180.0,0.7365,2.1586,0.0,180.0,0.0,180.0
2023-09-27 21:00:00,18.1733,74.1163,74.1643,74.1413,73.5207,73.5883,19.2637,19.1923,19.226,18.7043,19.2297,0.0,180.0,0.0,180.0,0.9297,15.0145,0.0,180.0,0.0,180.0
2023-09-27 21:30:00,18.2797,74.9463,75.029,74.6653,74.38,74.4637,19.1523,19.086,19.1813,18.5927,19.1143,0.0,180.0,0.0,180.0,1.124,13.1124,0.0,180.0,0.0,180.0
2023-09-27 22:00:00,18.3077,75.572,75.6377,75.429,75.0317,75.0997,19.036,18.97,19.0457,18.4723,19.0043,0.0,180.0,0.0,180.0,0.8794,17.925,0.0,180.0,0.0,180.0
2023-09-27 22:30:00,18.2457,76.982,77.0767,76.759,76.4613,76.492,18.9173,18.8333,18.917,18.346,18.8773,0.0,180.0,0.0,180.0,0.4436,18.4341,0.0,180.0,0.0,180.0
2023-09-27 23:00:00,18.0463,77.671,77.7453,77.7413,77.113,77.1317,18.7963,18.7207,18.754,18.233,18.7703,0.0,180.0,0.0,180.0,0.5464,352.8882,0.0,180.0,0.0,180.0
2023-09-27 23:30:00,17.857,75.331,75.36,75.454,74.696,74.696,19.1303,19.07,19.046,18.58,19.1257,0.0,180.0,0.0,180.0,0.6681,11.3002,0.0,180.0,0.0,180.0
2023-09-28 00:00:00,17.8567,74.0683,74.128,74.0517,73.4293,73.4957,19.3963,19.3237,19.3497,18.8467,19.3747,0.0,180.0,0.0,180.0,0.6218,11.1053,0.0,180.0,0.0,180.0
2023-09-28 00:30:00,17.7997,75.0093,75.027,74.9763,74.353,74.398,19.1473,19.0817,19.104,18.598,19.1303,0.0,180.0,0.0,180.0,0.5669,1.907,0.0,180.0,0.0,180.0
2023-09-28 01:00:00,17.544,76.308,76.3297,76.184,75.6877,75.738,18.8707,18.8117,18.852,18.322,18.851,0.0,180.0,0.0,180.0,0.5802,0.6149,0.0,180.0,0.0,180.0
2023-09-28 01:30:00,17.1637,79.9497,80.0503,79.3373,79.3103,79.2857,18.188,18.1207,18.2663,17.6617,18.1997,0.0,180.0,0.0,180.0,0.365,352.7963,0.0,180.0,0.0,180.0
2023-09-28 02:00:00,16.6077,82.2233,82.3133,82.2267,81.62,81.4833,17.785,17.7323,17.7427,17.2553,17.8203,0.0,180.0,0.0,180.0,0.4301,9.3932,0.0,180.0,0.0,180.0
2023-09-28 02:30:00,16.2107,83.89,84.04,84.2967,83.3733,83.25,17.6027,17.546,17.4887,17.0647,17.6143,0.0,180.0,0.0,180.0,0.247,313.7511,0.0,180.0,0.0,180.0
2023-09-28 03:00:00,15.919,84.4467,84.57,85.4533,83.9367,83.7733,17.7117,17.642,17.491,17.1667,17.7143,0.0,180.0,0.0,180.0,0.4395,102.6198,0.0,180.0,0.0,180.0
2023-09-28 03:30:00,15.8973,83.9067,84.0367,84.3667,83.4367,83.32,17.7617,17.71,17.6417,17.2113,17.7583,0.0,180.0,0.0,180.0,0.4262,51.8259,0.0,180.0,0.0,180.0
2023-09-28 04:00:00,15.7713,86.96,87.2733,86.4267,86.63,86.5533,17.024,16.9453,17.0567,16.457,16.9693,0.0,180.0,0.0,180.0,0.1692,117.8014,0.0,180.0,0.0,180.0
2023-09-28 04:30:00,15.23,90.8267,91.0667,90.74,90.46,90.24,16.195,16.1333,16.1343,15.633,16.167,0.0,180.0,0.0,180.0,0.2496,71.0807,0.0,180.0,0.0,180.0
2023-09-28 05:00:00,14.856,85.9033,85.8867,87.23,85.44,85.19,16.577,16.5417,16.3333,16.0223,16.5683,0.0,180.0,0.0,180.0,0.6745,141.4142,0.0,180.0,0.0,180.0
2023-09-28 05:30:00,14.846,84.19,84.3667,84.55,83.7633,83.6267,16.6243,16.5627,16.5487,16.0663,16.5913,0.0,180.0,0.0,180.0,0.6568,118.1024,0.0,180.0,0.0,180.0
2023-09-28 06:00:00,14.861,82.2,82.3533,82.33,81.7733,81.69,16.2897,16.2263,16.2533,15.7237,16.249,0.0,180.0,0.0,180.0,0.6766,90.2465,0.0,180.0,0.0,180.0
2023-09-28 06:30:00,14.8177,82.3067,82.4767,82.36,81.8433,81.75,16.0967,16.0427,16.0673,15.5417,16.0843,0.0,180.0,0.0,180.0,0.6827,50.0564,0.0,180.0,0.0,180.0
2023-09-28 07:00:00,14.9987,81.4963,81.66,81.199,80.8713,80.7993,16.3267,16.2443,16.368,15.794,16.3113,0.0,180.0,0.0,180.0,0.7352,87.4852,0.0,180.0,0.0,180.0
2023-09-28 07:30:00,15.699,80.6763,80.9133,79.6103,80.1067,80.1763,16.7607,16.6603,16.975,16.2317,16.7183,0.0,180.0,0.0,180.0,0.8374,32.5719,0.0,180.0,0.0,180.0
2023-09-28 08:00:00,16.5877,80.5883,80.8067,79.8607,80.124,80.1413,16.9327,16.8317,17.0913,16.376,16.8833,0.0,180.0,0.0,180.0,0.9541,42.8348,0.0,180.0,0.0,180.0
2023-09-28 08:30:00,17.238,78.7157,78.9393,78.0523,78.202,78.2057,17.3923,17.3133,17.5163,16.8437,17.363,0.0,180.0,0.0,180.0,0.8635,56.5784,0.0,180.0,0.0,180.0
2023-09-28 09:00:00,18.152,76.351,76.618,74.812,75.809,75.9707,17.99,17.888,18.3227,17.4343,17.9323,0.0,180.0,0.0,180.0,0.7124,76.6966,0.0,180.0,0.0,180.0
2023-09-28 09:30:00,19.2847,73.9937,74.3257,71.9967,73.2937,73.5783,18.576,18.4433,19.0397,18.0493,18.5177,0.0,180.0,0.0,180.0,0.973,144.9448,0.0,180.0,0.0,180.0
2023-09-28 10:00:00,20.561,72.0393,72.3367,69.585,71.375,71.678,18.8037,18.649,19.3763,18.258,18.713,0.0,180.0,0.0,180.0,0.8868,68.7169,0.0,180.0,0.0,180.0
2023-09-28 10:30:00,21.4477,72.2003,72.451,70.1837,71.6673,71.8837,18.763,18.628,19.2373,18.1993,18.6777,0.0,180.0,0.0,180.0,0.8576,40.7703,0.0,180.0,0.0,180.0
2023-09-28 11:00:00,21.657,72.5233,72.741,70.821,71.9757,72.1867,18.6987,18.5813,19.074,18.13,18.6193,0.0,180.0,0.0,180.0,0.953,63.0465,0.0,180.0,0.0,180.0
2023-09-28 11:30:00,21.527,71.6643,71.8937,70.0097,71.086,71.3133,18.8383,18.726,19.2167,18.2757,18.7723,0.0,180.0,0.0,180.0,0.848,83.9834,0.0,180.0,0.0,180.0
2023-09-28 12:00:00,21.3913,70.5207,70.687,69.173,69.915,70.104,18.9163,18.8083,19.2117,18.354,18.846,0.0,180.0,0.0,180.0,0.9789,49.9145,0.0,180.0,0.0,180.0
2023-09-28 12:30:00,21.5568,66.9509,67.1473,65.3277,66.3141,66.5791,19.4473,19.3055,19.8455,18.8945,19.3777,0.0,180.0,0.0,180.0,0.9209,103.7483,0.0,180.0,0.0,180.0
